depth,proxy
0.0,0.705444361168329
0.001,-0.590621268066156
0.002,-0.4780443838312185
0.003,-0.3860174062525157
0.004,-0.5915279730499714
0.005,-0.356257275416789
0.006,-4.120166923491823
0.007,-3.2781794282214065
0.008,-2.3635746978048333
0.009000000000000001,-3.737587925925468
0.01,-0.021141804366005656
0.011,-0.3389562808582438
0.012,1.8959231859053463
0.013000000000000001,-0.5667362764898521
0.014,-1.9055505902526186
0.015,-0.7546958862458923
0.016,-3.2221991988179033
0.017,-1.5429954656172393
0.018000000000000002,-0.9732885004191287
0.019,0.6953994465839144
0.02,1.0113427908327783
0.021,-0.555304263243913
0.022,-2.3347610138027965
0.023,1.316315194663232
0.024,-0.7209944906549851
0.025,-2.0885226315487704
0.026000000000000002,-2.8650184975966937
0.027,0.1244699082597755
0.028,-1.1415091171783844
0.029,-2.376021175504675
0.03,-1.8170601603605891
0.031,-2.2621680247045184
0.032,-3.3297412377418167
0.033,-1.5849015389637562
0.034,-0.037079131476105864
0.035,0.8892430982877622
0.036000000000000004,1.3924044519131822
0.037,1.493583367353724
0.038,-1.4865841472135912
0.039,2.7918601217161587
0.04,2.9875331383248698
0.041,3.653931043094642
0.042,4.700943703075927
0.043000000000000003,5.550387381684045
0.044,4.113666949847294
0.045,3.136552150494368
0.046,0.769176114819741
0.047,0.4124790179959721
0.048,-1.2237850073926588
0.049,-1.792832335695389
0.05,-2.1967452078674876
0.051000000000000004,-1.02728408052715
0.052000000000000005,1.6738720471263209
0.053,6.551993276708837
0.054,4.362719312871171
0.055,0.8050196898857142
0.056,2.947064298845161
0.057,1.2354516961659312
0.058,-0.5913182425292988
0.059000000000000004,-0.58604305286739
0.06,-3.28553697853352
0.061,-2.6360647393914682
0.062,-2.955155064012261
0.063,-2.807666352100399
0.064,-2.1011177848103
0.065,-1.8860160160143393
0.066,-1.4411407048620735
0.067,-0.35003129511495057
0.068,0.8022227360449676
0.069,-0.5961389752147352
0.07,-1.7471280579201203
0.07100000000000001,-0.1229486225994405
0.07200000000000001,-1.5435447090326888
0.073,0.016096495343317363
0.074,1.9620693910065496
0.075,2.262611543783102
0.076,-0.2992330872911345
0.077,-1.2939076804452125
0.078,0.16199440167502294
0.079,-0.12374074182786587
0.08,0.05332690277583352
0.081,1.7673122345963215
0.082,0.2588547107951673
0.083,0.4793256717724619
0.084,-0.12172285583441234
0.085,-1.0100434668213911
0.08600000000000001,-1.4736941894129805
0.08700000000000001,0.320694245923662
0.088,-0.21258722410305164
0.089,-2.356274317831265
0.09,-2.7300556977782984
0.091,-5.33961666742128
